ID_CLIENTE|ID_PERSONALIDAD|NVL(MTA.VISTA_PROM,0)|NVL(MTA.PLAZO_PROM,0)|NVL(MTA.FONDOS_PROM,0)|HIPOTECARIO|SDO_COLOCACION|SDO_TDC|SDO_MDD|ID_SEGMENTO|BANCA|CTAS_CERO|ID_ACTIVO
22623082|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
35354384|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
32585658|J|25040.34|0|0|0|0|0|0|6|EMPRESAS|0|1
37381244|J|192001.62|0|0|0|6807534.43|0|0|6|EMPRESAS|0|1
25526643|J|133384.02|0|0|0|0|0|0|6|EMPRESAS|0|1
45326417|J|10797|0|0|0|0|0|0|6|EMPRESAS|0|1
47268267|J|50000|0|0|0|0|0|0|6|EMPRESAS|0|1
45331132|J|1128361.47|0|0|0|0|0|0|6|EMPRESAS|0|1
20911058|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
37487255|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
21711547|J|163091.21|0|0|0|0|0|0|6|EMPRESAS|0|1
22150241|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
46001276|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
7869265|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
36720501|J|3008091.04|0|0|0|0|0|0|23|INSTITUCIONES|0|1
22896199|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
26048618|J|12064880.58|0|0|0|0|0|0|23|INSTITUCIONES|0|1
39675821|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
239968|J|310422.23|0|0|0|15081115.59|0|0|6|EMPRESAS|0|1
29236880|J|3526.64|0|0|0|0|0|0|10|INSTITUCIONES|0|1
27446239|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
27439387|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|0
33633|J|20608.91|0|0|0|0|0|0|6|EMPRESAS|0|1
41471380|J|2329.44|0|0|0|0|0|0|36|EMPRESAS|0|1
23589141|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
24481997|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
36692777|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
6350442|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
41725963|J|21176.12|0|0|0|0|0|0|2|INSTITUCIONES|0|1
4278498|J|307259.87|0|0|0|20000000|0|0|6|EMPRESAS|0|1
18056811|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
22669351|J|1026614.99|0|0|0|0|0|0|6|EMPRESAS|0|1
30162962|J|8212.3|0|0|0|0|0|0|10|INSTITUCIONES|0|1
22707548|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
32545782|J|1647052.56|0|0|0|0|0|0|2|INSTITUCIONES|0|1
2712182|J|1643339.75|0|6435413.85|0|0|0|0|6|EMPRESAS|0|1
42844988|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
39802558|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
25604276|J|1511409.06|0|0|0|0|0|0|8|EMPRESAS|0|1
3248462|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
31604738|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|0
28862517|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
903556|J|197626.59|0|0|0|0|0|0|6|EMPRESAS|0|1
33724028|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
15148307|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
8533034|J|21498.26|0|0|0|0|0|0|6|EMPRESAS|0|1
7591897|J|74187.84|0|0|0|0|0|0|6|EMPRESAS|0|1
23824711|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
39356792|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
28369924|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
29084895|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
9767079|J|240963.41|0|7004.73|0|0|0|0|6|EMPRESAS|0|1
33260775|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
25339723|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
22740135|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
43111053|J|1135.81|0|0|0|0|0|0|43|INSTITUCIONES|0|0
31994152|J|237004.8|0|0|0|0|0|0|6|EMPRESAS|0|1
35863423|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
35455914|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
12092807|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28808613|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
34121574|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
44333772|J|2188468.15|0|0|0|0|0|0|6|EMPRESAS|0|1
41859770|J|22803.51|594433.33|0|0|0|0|0|6|EMPRESAS|0|1
41624709|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
10427350|J|474696.96|0|0|0|8806859.55|0|0|6|EMPRESAS|0|1
19654832|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
38849117|J|1559280.43|0|0|0|0|0|0|16|EMPRESAS|0|1
33105552|J|8667.58|0|0|0|0|0|0|10|INSTITUCIONES|0|1
15418541|J|50207.49|0|0|0|0|0|0|6|EMPRESAS|0|1
36668743|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|0
29046701|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
38688789|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
1247282|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
36311408|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|0
19674461|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
30979969|J|22908.2|0|0|0|0|0|0|6|EMPRESAS|0|1
31480784|J|89103.27|0|0|0|0|0|0|6|EMPRESAS|0|1
41968429|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
7111429|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
27141320|J|0|0|4354.47|0|0|0|0|6|EMPRESAS|0|1
45889469|J|579860.28|0|0|0|18667378.28|0|0|16|EMPRESAS|0|1
31290532|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
11859668|J|214163.48|0|0|0|0|0|0|6|EMPRESAS|0|1
30924395|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
11928255|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
25982345|J|0|0|2.14|0|0|0|0|6|EMPRESAS|0|1
22733385|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
39279964|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
32015271|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
7209424|J|62938.04|0|0|0|0|0|0|6|EMPRESAS|0|1
8022183|J|217434.37|0|91.41|0|320705.07|0|0|6|EMPRESAS|0|1
29310834|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
48086863|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
8413359|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
3149226|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
42632320|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
34858662|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
33768445|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
41553684|J|368050.2|0|0|0|0|0|0|6|EMPRESAS|0|1
28840067|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
8191583|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
8154747|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
43007661|J|156390.36|0|0|0|0|0|0|6|EMPRESAS|0|1
8176487|J|58300.98|300560.11|0|0|0|0|0|6|EMPRESAS|0|1
3153252|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
28482449|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
42147885|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
30670783|J|519947.71|0|0|0|0|0|0|6|EMPRESAS|0|1
42046698|J|4987.65|0|0|0|0|0|0|58|INSTITUCIONES|0|1
36403582|J|117252.66|0|0|0|0|0|0|6|EMPRESAS|0|1
41625220|J|52964.96|0|0|0|0|0|0|42|INSTITUCIONES|0|1
12426633|J|11891.98|0|0|0|0|0|0|6|EMPRESAS|0|1
6394401|J|6828500.2|0|0|0|0|0|0|2|INSTITUCIONES|0|1
39862147|J|534489.23|406120.53|0|0|0|0|0|6|EMPRESAS|0|1
30641181|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
33121201|J|599164.17|0|3220330.75|0|0|0|0|6|EMPRESAS|0|1
38935014|J|61380.35|1816.67|0|0|0|0|0|6|EMPRESAS|0|1
1022313|J|146194.66|0|0|0|0|0|0|6|EMPRESAS|0|1
41687598|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
21500845|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
2572800|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
1104294|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
34274731|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
41609530|J|1422548.72|0|0|0|0|0|0|6|EMPRESAS|0|1
41625199|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
8556661|J|15486.4|0|0|0|0|0|0|6|EMPRESAS|0|1
3751950|J|22655.73|0|0|0|0|0|0|6|EMPRESAS|0|1
32483176|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
29046655|J|2335981.68|0|0|0|0|0|0|6|EMPRESAS|0|1
491152|J|336619.27|0|0|0|0|0|0|6|EMPRESAS|0|1
6550119|J|291122056.12|0|0|0|0|0|0|23|INSTITUCIONES|0|1
36711803|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
29563123|J|942179.66|1422658.4|0|0|341223824.3|0|0|6|EMPRESAS|0|1
21432423|J|20737.24|0|403176.56|0|0|0|0|6|EMPRESAS|0|1
40661167|J|173688.08|0|0|0|0|0|0|6|EMPRESAS|0|1
36568956|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
7464864|J|65978.1|0|0|0|0|0|0|6|EMPRESAS|0|1
25686738|J|19536|0|0|0|0|0|0|6|EMPRESAS|0|1
6456772|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
45747236|J|90262.52|0|0|0|0|0|0|6|EMPRESAS|0|1
28808904|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
23696930|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
9864276|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
28765052|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
39211906|J|6086030.15|0|0|0|295000000|0|0|6|EMPRESAS|0|1
32754399|J|2293198.44|0|0|0|0|0|0|6|EMPRESAS|0|1
2313410|J|247881.35|0|19722534.54|0|19200|0|0|6|EMPRESAS|0|1
13888088|J|1614431.74|12770333.33|2.33|0|0|0|0|23|INSTITUCIONES|0|1
27917108|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
34758113|J|22449.28|0|0|0|0|0|0|6|EMPRESAS|0|1
2867835|FA|2258262.95|0|0|0|0|0|0|6|EMPRESAS|0|1
31842785|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
47008944|J|6001063.9|0|0|0|0|0|0|6|EMPRESAS|0|1
34560905|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
17996035|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28894041|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
39282197|J|1437099.65|0|0|0|0|0|0|42|INSTITUCIONES|0|1
36089680|J|25550.58|0|0|0|0|0|0|6|EMPRESAS|0|1
2568462|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
22734634|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
9993065|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
34980105|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
7366293|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
42002576|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
39521684|J|2805996.3|0|0|0|0|0|0|41|INSTITUCIONES|0|1
23692094|J|460769.76|0|0|0|0|0|0|6|EMPRESAS|0|1
28662814|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
33864039|J|128617.33|0|0|0|109108.87|0|0|6|EMPRESAS|0|1
407104|J|22266.76|0|0|0|0|0|0|6|EMPRESAS|0|1
2231194|J|314313.15|0|0|0|0|0|0|43|INSTITUCIONES|0|1
41719868|J|180614.71|0|0|0|0|0|0|6|EMPRESAS|0|1
21170510|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
14010637|J|122005.87|0|0|0|0|0|0|6|EMPRESAS|0|1
14951886|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
46454679|J|98840|0|0|0|0|0|0|6|EMPRESAS|0|1
3270902|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
1686933|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
3520931|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
3521853|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
47764305|J|235643.38|0|0|0|0|0|0|6|EMPRESAS|0|1
22733139|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|0
1400343|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
40202389|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
36159176|J|1864467.49|0|0|0|0|0|0|6|EMPRESAS|0|1
33267547|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
28798457|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
27666500|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
29744983|J|205973.88|0|0|0|48007958.51|0|0|6|EMPRESAS|0|1
37296621|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
47446548|J|8369|0|0|0|0|0|0|6|EMPRESAS|0|0
24857384|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
25311869|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|0
30424736|J|2885288.34|0|0|0|0|0|0|2|INSTITUCIONES|0|1
33243424|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
46857486|J|34320.64|0|0|0|0|0|0|6|EMPRESAS|0|1
36800836|J|51159434.95|0|0|0|0|0|0|2|INSTITUCIONES|0|1
47906468|J|16596.07|0|0|0|0|0|0|6|EMPRESAS|0|0
932939|J|1598756.27|4531333.33|9.89|0|16912758.62|0|0|6|EMPRESAS|0|1
10613049|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
286224|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
26861785|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
45649582|J|9568937.71|0|0|0|0|0|0|6|EMPRESAS|0|1
41938955|J|222828.82|0|0|0|0|0|0|6|EMPRESAS|0|1
37705771|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
1620788|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
38780824|J|1759210.09|0|0|0|0|0|0|6|EMPRESAS|0|1
15545891|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
39071815|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
31235658|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
20153586|J|0|0|2.14|0|0|0|0|8|EMPRESAS|0|1
44508586|J|14565|0|0|0|0|0|0|6|EMPRESAS|0|1
27205446|J|0|0|1249.32|0|0|0|0|6|EMPRESAS|0|1
37855876|J|245152.15|0|0|0|0|0|0|6|EMPRESAS|0|1
34294380|J|13333.33|0|0|0|0|0|0|6|EMPRESAS|0|1
21089543|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
35474743|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
44944225|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
1169261|J|4370761.14|0|0|0|0|0|0|6|EMPRESAS|0|1
34229385|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
34293443|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
5574012|J|0|0|2409920.27|0|0|0|0|6|EMPRESAS|0|1
30696747|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
29537173|J|2689890.45|0|0|0|0|0|0|6|EMPRESAS|0|1
1337646|J|66403.15|0|0|0|0|0|0|6|EMPRESAS|0|1
28968531|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
28895198|J|276914.84|0|0|0|0|0|0|6|EMPRESAS|0|1
29414283|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
31674865|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
106369|J|0|0|0|0|0|0|0|16|EMPRESAS|0|1
20479671|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
45468577|J|132870.18|0|0|0|0|0|0|6|EMPRESAS|0|1
31290635|J|1642538.9|0|0|0|0|0|0|6|EMPRESAS|0|1
15128829|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
28721263|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
37397115|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
42093981|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
40213620|J|0|0|0|0|0|0|0|43|INSTITUCIONES|0|1
35011861|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
27199369|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
20309977|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|0
26272432|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
7469816|J|1742858.65|0|0|0|0|0|0|42|INSTITUCIONES|0|1
43069540|J|176243.06|0|0|0|0|0|0|10|INSTITUCIONES|0|1
44491368|J|2340051.97|0|0|0|0|0|0|36|EMPRESAS|0|1
38281011|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
44917498|J|833847.63|0|0|0|0|0|0|6|EMPRESAS|0|1
39201700|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
22613157|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|0
46445158|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
22733372|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
36442621|J|0|0|0|0|0|0|0|40|INSTITUCIONES|0|1
11970910|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
25707635|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
18645828|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
19915821|J|29923.7|0|0|0|0|0|0|6|EMPRESAS|0|1
46976559|J|9548|0|0|0|0|0|0|6|EMPRESAS|0|1
26193416|J|1170469.94|0|0|0|0|0|0|6|EMPRESAS|0|1
9462700|J|773417.34|0|0|0|88919817.25|0|0|6|EMPRESAS|0|1
31857383|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
39966785|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
35992502|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
28662768|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
6371090|J|148321.71|0|0|0|227106.28|0|0|6|EMPRESAS|0|1
34881212|J|456898.96|0|0|0|17264367.78|0|0|6|EMPRESAS|0|1
26281904|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
22763810|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
20310337|FA|0|0|0|0|0|0|0|6|EMPRESAS|0|1
5812739|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
10967977|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
19463629|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
5833344|J|3841976.25|0|0|0|0|0|0|6|EMPRESAS|0|1
28687601|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
42531111|J|103285.73|0|0|0|0|0|0|6|EMPRESAS|0|1
8022090|J|294842.48|0|0|0|7096493.38|0|0|6|EMPRESAS|0|1
32797212|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
14817361|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
10138876|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
35455590|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
5751632|J|30837.59|0|91.41|0|0|0|0|8|EMPRESAS|0|1
26586180|J|284.84|0|0|0|0|0|0|6|EMPRESAS|0|1
38585999|J|151462.83|0|0|0|4975862.12|0|0|6|EMPRESAS|0|1
46925197|J|147185.21|0|0|0|0|0|0|6|EMPRESAS|0|1
31097007|J|9252877.15|0|0|0|21872399.02|0|0|36|EMPRESAS|0|1
19586561|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
42002146|J|97847.02|0|0|0|0|0|0|23|INSTITUCIONES|0|1
34384136|J|14500|0|0|0|0|0|0|6|EMPRESAS|0|1
25391666|J|0|0|0|0|0|0|0|8|EMPRESAS|0|1
24459301|J|27642.53|350065.95|394359.94|0|0|0|0|6|EMPRESAS|0|1
26675461|J|2394|0|14374.73|0|0|0|0|23|INSTITUCIONES|0|1
22469076|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
45412510|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
38456053|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
22756470|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
33855045|J|5566.67|243550.3|0|0|0|0|0|16|EMPRESAS|0|1
35428279|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
35169557|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
39894440|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
7934238|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
39860884|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
41239007|J|17997.5|0|0|0|0|0|0|6|EMPRESAS|0|1
2634504|J|93057.13|0|0|0|566668.8|0|0|8|EMPRESAS|0|1
28430202|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
41632264|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
22740512|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
11463008|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
20384535|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
29315262|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
9402205|F|638590.62|0|0|0|0|0|0|6|EMPRESAS|0|1
20322989|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
27049383|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
35438551|J|671897.73|0|0|0|0|0|0|6|EMPRESAS|0|1
19082466|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
6545289|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
11987353|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
42756596|J|681950.72|0|0|0|0|0|0|8|EMPRESAS|0|1
30804042|J|1066288.6|0|1508718.64|0|0|0|0|6|EMPRESAS|0|1
9454358|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
34212482|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
12243021|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|0
27086955|J|2551707.89|0|0|0|0|0|0|6|EMPRESAS|0|1
34650|J|4307418.9|0|29653682.14|0|4042755.41|0|0|6|EMPRESAS|0|1
25159894|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
39063907|J|38414.19|0|0|0|0|0|0|23|INSTITUCIONES|0|1
20468634|J|1527644.71|0|0|0|0|0|0|23|INSTITUCIONES|0|1
47929741|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
9304325|J|0|0|0|0|0|0|0|41|INSTITUCIONES|0|1
29159310|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
40931173|J|433093.43|0|0|0|0|0|0|23|INSTITUCIONES|0|1
39293033|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
29167326|J|547645.95|520048.09|0|0|0|0|0|6|EMPRESAS|0|1
9144187|J|78877257.21|0|0|0|0|0|0|6|EMPRESAS|0|1
39610959|J|40212.28|0|0|0|0|0|0|16|EMPRESAS|0|1
20297366|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
25703025|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
7935036|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
11739496|J|354546.4|0|2.14|0|0|0|0|6|EMPRESAS|0|1
5900699|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
9764598|J|15532.08|0|0|0|241379.31|0|0|6|EMPRESAS|0|1
42001907|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
24307588|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
28679554|J|406441.42|0|0|0|0|0|0|6|EMPRESAS|0|1
23461051|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
5910412|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
37458189|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
1304586|FA|148773.4|0|0|0|0|0|0|6|EMPRESAS|0|1
33854990|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
20934728|J|0|0|0|0|0|0|0|42|INSTITUCIONES|0|1
2254499|J|797291.67|0|0|0|0|0|0|6|EMPRESAS|0|1
25556286|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
46817578|J|54316.29|0|0|0|0|0|0|6|EMPRESAS|0|1
25675898|J|0|0|0|0|0|0|0|8|EMPRESAS|0|1
36719361|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
6542975|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
6548770|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
25604357|J|205007.89|65245663.27|0|0|0|0|0|6|EMPRESAS|0|1
7899061|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
40076751|J|29877697.31|0|0|0|0|0|0|6|EMPRESAS|0|1
36807366|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
7924255|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
21882167|J|13060.27|0|0|0|0|0|0|2|INSTITUCIONES|0|0
25729152|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
46086081|J|12983.66|0|0|0|0|0|0|6|EMPRESAS|0|1
9881219|J|0|0|0|0|0|0|0|23|INSTITUCIONES|0|1
26384306|J|0|0|12.82|0|0|0|0|6|EMPRESAS|0|0
47728145|J|0|0|0|0|0|0|0|6|EMPRESAS|0|0
20622288|J|0|0|0|0|0|0|0|16|EMPRESAS|0|1
9097583|J|0|0|0|0|0|0|0|6|EMPRESAS|0|1
7731419|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
31236644|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
36601761|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
36711347|J|0|0|0|0|0|0|0|10|INSTITUCIONES|0|1
44083111|J|0|16549183.74|0|0|0|0|0|2|INSTITUCIONES|0|1
904115|J|0|0|0|0|0|0|0|2|INSTITUCIONES|0|1
38558172|J|1695755.32|0|0|0|0|0|0|2|INSTITUCIONES|0|1
903302|J|44511.85|0|0|0|0|0|0|6|EMPRESAS|0|1
5488|J|29863500.49|0|776387.12|0|0|0|0|6|EMPRESAS|0|1
